date,fire_scar,site,plot,location,site_notes,shrub_regen_present,shrub_regen_species,shrub_regen_count,shrub_notes,s_bd1,s_bd2,s_bd3,photos
2021-07-10,Hess Creek,HeCr1,A,NA,NA,yes,Alder,1,NA,1.8,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,yes,Alder,1,NA,1.1,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,yes,Alder,1,NA,1.1,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,yes,Salix,3,NA,3.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,yes,Salix,3,NA,3.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,yes,Betula,14,NA,1.2,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,yes,Betula,14,NA,1.2,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,A,6 m,NA,yes,Alder,10,Some above dbh,1.97,1.28,1.59,NA
2024-07-22,Hess Creek,HeCr1,A,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,A,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,B,NA,NA,yes,Alder,8,NA,1.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,B,NA,NA,yes,Alder,8,NA,1.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,B,NA,NA,yes,Alder,2,NA,1,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,B,NA,NA,yes,Alder,2,NA,1,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,B,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,B,9 m,NA,yes,Alder,2,NA,0.74,0.63,NA,NA
2024-07-22,Hess Creek,HeCr1,B,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,C,NA,NA,yes,Alder,9,NA,0.8,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,C,NA,NA,yes,Alder,9,NA,0.8,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,C,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,C,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,C,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,A,6 m,NA,yes,Salix,1,NA,0.82,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,A,6 m,NA,yes,Salix,1,NA,0.52,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,A,6 m,NA,yes,Salix,2,NA,1.46,1.2,NA,NA
2024-07-22,Hess Creek,HeCr2,A,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,A,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,B,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,B,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,B,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,C,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,C,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,C,3 m,NA,yes,Salix,1,NA,0.6,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,C,3 m,NA,yes,Salix,1,NA,0.34,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,A,NA,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,A,NA,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,6 m,NA,yes,Salix,1,NA,0.46,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,6 m,NA,yes,Salix,1,NA,0.52,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,6 m,NA,yes,Salix,1,NA,0.31,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,6 m,NA,yes,Salix,1,NA,0.25,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,3 m,NA,yes,Salix,5,NA,0.4,0.33,0.44,NA
2024-07-22,Hess Creek,HeCr3,A,3 m,NA,yes,Salix,1,NA,0.22,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,3 m,NA,yes,Salix,1,NA,0.18,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,3 m,NA,yes,Salix,1,NA,0.2,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,3 m,NA,yes,Salix,1,NA,0.14,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,B,NA,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,B,NA,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,9 m,NA,yes,Salix,1,NA,0.15,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,6 m,NA,yes,Salix,1,NA,0.11,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,3 m,NA,yes,Salix,3,NA,0.77,0.43,0.61,NA
2024-07-22,Hess Creek,HeCr3,B,3 m,NA,yes,Salix,1,NA,0.3,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,3 m,NA,yes,Salix,1,NA,0.36,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,3 m,NA,yes,Salix,1,NA,0.24,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,3 m,NA,yes,Salix,2,NA,0.25,0.17,NA,NA
2024-07-22,Hess Creek,HeCr3,B,3 m,NA,yes,Salix,1,NA,0.25,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,3 m,NA,yes,Salix,2,NA,0.17,0.15,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,yes,Salix,7,NA,1.1,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,yes,Salix,7,NA,1.1,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,yes,Salix,3,NA,1.4,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,yes,Salix,3,NA,1.4,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,yes,Salix,2,NA,0.9,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,yes,Salix,2,NA,0.9,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,C,3 m,NA,yes,Salix,1,NA,0.1,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,C,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,yes,Salix,1,NA,1,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,yes,Salix,1,NA,1,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,yes,Betula,10,NA,1.2,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,yes,Betula,10,NA,1.2,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,yes,Salix,2,NA,0.6,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,yes,Salix,2,NA,0.6,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,yes,Betula,4,NA,0.4,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,yes,Betula,4,NA,0.4,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,A,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,A,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,A,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,yes,Salix,2,NA,0.8,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,yes,Salix,2,NA,0.8,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,yes,Betula,8,NA,0.6,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,yes,Betula,8,NA,0.6,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,yes,Betula,4,NA,0.8,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,yes,Betula,4,NA,0.8,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,B,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,B,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,B,6 m,LC soil sample hole in plot,no,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,C,NA,NA,yes,Betula,12,NA,1,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,C,NA,NA,yes,Betula,12,NA,1,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,C,NA,NA,yes,Betula,1,NA,1.5,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,C,NA,NA,yes,Betula,1,NA,1.5,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,C,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,C,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,C,3 m,Old soil sampling hole in plot from LC,no,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,A,NA,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,A,NA,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,A,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,A,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,A,6 m,LC soil sample at 7.3,no,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,yes,Salix,3,NA,0.6,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,yes,Salix,3,NA,0.6,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,yes,Salix,2,NA,1,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,yes,Salix,2,NA,1,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,yes,Salix,1,NA,1.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,yes,Salix,1,NA,1.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,yes,Salix,1,NA,0.9,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,yes,Salix,1,NA,0.9,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,B,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,B,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,B,6 m,NA,yes,Salix,2,NA,1.07,1.45,NA,NA
2024-07-23,Hess Creek,HeCr5,B,6 m,NA,yes,Salix,7,NA,NA,NA,1.58,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,yes,Salix,6,NA,1.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,yes,Salix,6,NA,1.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,yes,Salix,1,NA,2,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,yes,Salix,1,NA,2,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,yes,Salix,4,NA,2,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,yes,Salix,4,NA,2,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,C,3 m,NA,yes,Salix,1,NA,0.1,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,C,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,C,6 m,NA,yes,Salix,3,.2,0.7,0.8,0.2,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,yes,Betula,3,NA,1.3,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,yes,Betula,3,NA,1.3,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,yes,Salix,5,NA,0.8,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,yes,Salix,5,NA,0.8,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,yes,Betula,2,NA,1.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,yes,Betula,2,NA,1.4,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,A,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,A,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,A,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Salix,1,NA,0.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Salix,1,NA,0.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Betula,10,NA,1.2,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Betula,10,NA,1.2,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Betula,4,NA,1,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Betula,4,NA,1,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Betula,3,NA,1.1,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Betula,3,NA,1.1,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Salix,3,NA,1.6,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,yes,Salix,3,NA,1.6,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,B,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,B,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,B,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,yes,Betula,24,NA,1.5,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,yes,Betula,24,NA,1.5,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,yes,Unknown,6,NA,1.1,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,yes,Unknown,6,NA,1.1,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,yes,Betula,6,NA,1.4,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,yes,Betula,6,NA,1.4,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,C,3 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,C,6 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,C,9 m,NA,no,NA,NA,NA,NA,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,1,NA,1.4,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,1,NA,1.4,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,2,NA,1.2,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,2,NA,1.2,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,1,NA,2.2,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,1,NA,2.2,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,3,NA,0.7,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,3,NA,0.7,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,1,NA,2.6,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,yes,Salix,1,NA,2.6,NA,NA,NA
2025-08-08,Isom,Isom1,A,9 m,NA,no,NA,NA,NA,NA,NA,NA,e422620c-4054-44da-ba68-11261f1778fc
2025-08-08,Isom,Isom1,A,6 m,NA,no,NA,NA,NA,NA,NA,NA,5fb6c0e9-618e-41f6-8fd3-8d890934bfc1
2025-08-08,Isom,Isom1,A,3 m,NA,no,NA,NA,NA,NA,NA,NA,326b752e-9f8c-4a34-b682-264e71354345
2023-06-17,Isom,Isom1,B,NA,NA,yes,Salix,2,NA,2.2,NA,NA,NA
2023-06-17,Isom,Isom1,B,NA,NA,yes,Salix,2,NA,2.2,NA,NA,NA
2023-06-17,Isom,Isom1,B,NA,NA,yes,Salix,2,NA,0.9,NA,NA,NA
2023-06-17,Isom,Isom1,B,NA,NA,yes,Salix,2,NA,0.9,NA,NA,NA
2023-06-17,Isom,Isom1,B,NA,NA,yes,Salix,1,NA,2.6,NA,NA,NA
2023-06-17,Isom,Isom1,B,NA,NA,yes,Salix,1,NA,2.6,NA,NA,NA
2025-08-08,Isom,Isom1,B,9 m,NA,no,NA,NA,NA,NA,NA,NA,cf6dc780-7af4-4e25-9aa2-fbe1efa0a4c3
2025-08-08,Isom,Isom1,B,3 m,NA,no,NA,NA,NA,NA,NA,NA,085bb670-e60c-4899-8191-1021daf02e83
2025-08-08,Isom,Isom1,B,6 m,NA,no,NA,NA,NA,NA,NA,NA,138bf8f4-60db-49e5-a2dd-3c2e434c60f2
2023-06-17,Isom,Isom1,C,NA,NA,yes,Salix,2,NA,4,NA,NA,NA
2023-06-17,Isom,Isom1,C,NA,NA,yes,Salix,2,NA,4,NA,NA,NA
2023-06-17,Isom,Isom1,C,NA,NA,yes,Salix,1,NA,1.3,NA,NA,NA
2023-06-17,Isom,Isom1,C,NA,NA,yes,Salix,1,NA,1.3,NA,NA,NA
2023-06-17,Isom,Isom1,C,NA,NA,yes,Salix,2,NA,1.3,NA,NA,NA
2023-06-17,Isom,Isom1,C,NA,NA,yes,Salix,2,NA,1.3,NA,NA,NA
2023-06-17,Isom,Isom1,C,NA,NA,yes,Salix,1,NA,0.6,NA,NA,NA
2023-06-17,Isom,Isom1,C,NA,NA,yes,Salix,1,NA,0.6,NA,NA,NA
2025-08-08,Isom,Isom1,C,9 m,NA,no,NA,NA,NA,NA,NA,NA,7b43f317-efc7-4f15-9ac3-66588f4b90dd
2025-08-08,Isom,Isom1,C,3 m,NA,no,NA,NA,NA,NA,NA,NA,113418da-df31-4033-bceb-9ca52a8ad63c
2025-08-08,Isom,Isom1,C,6 m,NA,no,NA,NA,NA,NA,NA,NA,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5
2023-06-18,Isom,Isom2,A,NA,NA,yes,Salix,2,NA,2,NA,NA,NA
2023-06-18,Isom,Isom2,A,NA,NA,yes,Salix,2,NA,2,NA,NA,NA
2023-06-18,Isom,Isom2,A,NA,NA,yes,Salix,1,NA,1.8,NA,NA,NA
2023-06-18,Isom,Isom2,A,NA,NA,yes,Salix,1,NA,1.8,NA,NA,NA
2023-06-18,Isom,Isom2,A,NA,NA,yes,Salix,1,NA,0.5,NA,NA,NA
2023-06-18,Isom,Isom2,A,NA,NA,yes,Salix,1,NA,0.5,NA,NA,NA
2023-06-18,Isom,Isom2,A,NA,NA,yes,Salix,3,NA,1.7,NA,NA,NA
2023-06-18,Isom,Isom2,A,NA,NA,yes,Salix,3,NA,1.7,NA,NA,NA
