date,fire_scar,site,plot,tree_species,standing,snag_pre_fire,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,count,livedead,tree_notes,photos
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,2,NA,NA,75,75,50,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,2,NA,NA,75,75,50,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1.6,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1.6,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,1.6,NA,NA,100,100,25,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,1.6,NA,NA,100,100,25,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,2.2,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,2.2,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,1.8,NA,NA,75,75,50,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,1.8,NA,NA,75,75,50,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,2.3,NA,75,75,75,50,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,2.3,NA,75,75,75,50,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,2.2,NA,100,100,75,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,2.2,NA,100,100,75,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1.2,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1.2,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.6,NA,100,100,100,50,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.6,NA,100,100,100,50,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.6,NA,100,100,100,50,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.6,NA,100,100,100,50,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,2,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,2,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,2,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,2,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-08,Chitanana,Chit1,C,black spruce,yes,no,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,1.3,NA,75,75,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,1.3,NA,75,75,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.5,NA,75,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.5,NA,75,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,1.1,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,1.1,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,1,NA,75,75,75,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,1,NA,75,75,75,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,1.4,NA,100,100,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,1.4,NA,100,100,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.3,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.3,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.5,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.5,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.3,NA,25,25,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.3,NA,25,25,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.4,NA,100,100,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.4,NA,100,100,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.5,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.5,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.3,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.3,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.4,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.4,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.4,NA,0,0,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.4,NA,0,0,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.4,NA,0,0,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,A,black spruce,yes,no,NA,0.4,NA,0,0,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.6,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.6,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.7,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.7,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,1.2,NA,75,75,50,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,1.2,NA,75,75,50,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.5,NA,100,100,100,100,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.5,NA,100,100,100,100,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,4.3,NA,75,75,50,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,4.3,NA,75,75,50,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,4,NA,75,50,25,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,4,NA,75,50,25,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.8,NA,100,50,25,0,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.8,NA,100,50,25,0,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,2.3,NA,75,25,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,2.3,NA,75,25,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,2.5,NA,25,25,25,25,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,2.5,NA,25,25,25,25,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.3,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.3,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,0.8,NA,100,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,0.8,NA,100,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,0.3,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,0.3,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,0.7,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,0.7,NA,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.2,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.2,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.9,NA,75,75,75,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.9,NA,75,75,75,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,2.8,NA,25,25,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,2.8,NA,25,25,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,1.7,NA,25,25,25,25,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,1.7,NA,25,25,25,25,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.9,NA,100,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.9,NA,100,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,3.2,25,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,3.2,25,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.9,NA,100,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.9,NA,100,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.4,75,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.4,75,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,4.1,NA,100,100,75,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,4.1,NA,100,100,75,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,0.4,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,0.4,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,1.2,NA,100,100,100,50,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,1.2,NA,100,100,100,50,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,0.7,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,0.7,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,0.9,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,0.9,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,0.7,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,unknown conifer,yes,no,NA,0.7,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.3,NA,75,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.3,NA,75,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.3,NA,75,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,B,black spruce,yes,no,NA,2.3,NA,75,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,7.7,NA,50,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,7.7,NA,50,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,1.7,NA,NA,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,1.7,NA,NA,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,1.4,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,1.4,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,1.5,NA,75,25,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,1.5,NA,75,25,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,no,no,NA,1.4,NA,100,100,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,no,no,NA,1.4,NA,100,100,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.5,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.5,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.9,NA,100,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.9,NA,100,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.7,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.7,NA,75,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.6,NA,0,0,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.6,NA,0,0,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.8,NA,25,25,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.8,NA,25,25,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.6,NA,100,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.6,NA,100,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.2,NA,100,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.2,NA,100,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,5.1,NA,100,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,5.1,NA,100,100,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,unknown conifer,yes,no,NA,0.4,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,unknown conifer,yes,no,NA,0.4,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,unknown conifer,yes,no,NA,0.8,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,unknown conifer,yes,no,NA,0.8,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.4,NA,50,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.4,NA,50,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.4,NA,50,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.4,NA,50,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.8,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.8,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.8,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,0.8,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,1,NA,75,25,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,1,NA,75,25,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,1,NA,75,25,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,black spruce,yes,no,NA,1,NA,75,25,0,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,unknown conifer,yes,no,NA,0.6,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,unknown conifer,yes,no,NA,0.6,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,unknown conifer,yes,no,NA,0.6,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit3,C,unknown conifer,yes,no,NA,0.6,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,A,black spruce,yes,no,3.3,NA,50,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,A,black spruce,yes,no,3.3,NA,50,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,A,black spruce,yes,no,3.3,NA,50,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,A,black spruce,yes,no,3.3,NA,50,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,1.6,NA,NA,50,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,1.6,NA,NA,50,25,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,NA,6,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,NA,6,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,NA,2,NA,100,100,75,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,NA,2,NA,100,100,75,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,0.9,NA,NA,75,50,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,0.9,NA,NA,75,50,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,NA,0.8,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,NA,0.8,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,0.9,NA,75,75,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,0.9,NA,75,75,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,5.6,NA,25,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,5.6,NA,25,50,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,3.1,NA,50,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,3.1,NA,50,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,NA,0.3,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,black spruce,yes,no,NA,0.3,NA,100,100,100,75,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,NA,1,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,NA,1,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,NA,1,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,B,birch,yes,no,NA,1,NA,75,50,25,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,1.2,NA,100,100,100,100,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,1.2,NA,100,100,100,100,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,1,NA,75,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,1,NA,75,75,50,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,1.1,NA,75,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,1.1,NA,75,75,75,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,1,NA,100,100,100,100,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,1,NA,100,100,100,100,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.6,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.6,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.6,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.6,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,black spruce,yes,no,NA,0.5,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,black spruce,yes,no,NA,0.5,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,black spruce,yes,no,NA,0.5,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,black spruce,yes,no,NA,0.5,NA,100,100,100,NA,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.5,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.5,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.5,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.5,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.5,NA,100,100,100,25,NA,dead,NA,NA
2023-07-09,Chitanana,Chit4,C,birch,yes,no,NA,0.5,NA,100,100,100,25,NA,dead,NA,NA
2024-08-05,Dry Creek,DrCr1,A,black spruce,yes,no,7.1,NA,50,25,25,0,0,NA,dead,NA,NA
2024-08-05,Dry Creek,DrCr1,A,black spruce,no,yes,8.7,NA,NA,NA,NA,NA,50,NA,dead,NA,NA
2024-08-05,Dry Creek,DrCr1,A,black spruce,yes,yes,8.7,NA,NA,NA,NA,NA,50,NA,dead,NA,NA
2024-08-05,Dry Creek,DrCr1,A,black spruce,yes,no,NA,1.7,100,100,100,100,0,2,dead,NA,NA
2024-08-05,Dry Creek,DrCr1,A,black spruce,yes,no,NA,1.7,100,100,100,100,0,NA,dead,NA,NA
2024-08-05,Dry Creek,DrCr1,A,black spruce,yes,no,10.3,NA,100,100,100,75,0,NA,dead,NA,NA
